"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
54,"technician","married","professional.course","no","no","no","telephone","may","wed",796,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
33,"admin.","married","university.degree","no","no","no","telephone","may","wed",664,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
41,"management","married","basic.6y","no","yes","no","telephone","may","wed",648,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
53,"technician","married","professional.course","unknown","no","no","telephone","may","wed",864,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
54,"retired","married","basic.4y","unknown","no","no","telephone","may","wed",1730,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
30,"management","single","university.degree","no","no","yes","telephone","may","wed",691,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
59,"retired","married","professional.course","no","no","no","telephone","may","wed",560,9,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
39,"admin.","married","university.degree","no","yes","no","telephone","may","thu",543,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
40,"technician","married","basic.9y","unknown","yes","no","telephone","may","thu",539,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
28,"entrepreneur","married","basic.9y","unknown","yes","no","telephone","may","thu",733,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
38,"technician","divorced","professional.course","no","yes","no","telephone","may","thu",1093,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
34,"services","married","high.school","no","no","no","telephone","may","thu",791,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
37,"unemployed","married","professional.course","unknown","no","no","telephone","may","thu",746,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
31,"admin.","divorced","high.school","no","no","no","telephone","may","thu",1207,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
31,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",535,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
40,"admin.","single","high.school","no","yes","no","telephone","may","thu",1047,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
37,"admin.","married","university.degree","no","yes","no","telephone","may","thu",1059,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
36,"admin.","single","university.degree","no","no","no","telephone","may","thu",792,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
37,"admin.","single","university.degree","no","yes","no","telephone","may","thu",900,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
42,"admin.","single","university.degree","unknown","yes","no","telephone","may","thu",814,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
30,"technician","single","university.degree","unknown","yes","no","telephone","may","thu",1109,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
58,"retired","married","basic.9y","unknown","yes","no","telephone","may","thu",828,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
34,"housemaid","divorced","high.school","no","no","no","telephone","may","fri",553,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
40,"services","married","high.school","no","no","yes","telephone","may","fri",762,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
48,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",290,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
30,"admin.","married","university.degree","no","no","no","telephone","may","fri",864,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
43,"blue-collar","divorced","basic.4y","unknown","yes","no","telephone","may","fri",618,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
25,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","fri",763,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
27,"admin.","single","high.school","unknown","no","no","telephone","may","fri",682,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
47,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","fri",604,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
52,"services","married","high.school","unknown","unknown","unknown","telephone","may","fri",854,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
50,"technician","married","professional.course","no","yes","no","telephone","may","fri",855,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
31,"services","married","high.school","no","no","no","telephone","may","fri",1269,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
41,"entrepreneur","married","university.degree","no","yes","no","telephone","may","fri",691,10,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
56,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","fri",1097,15,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
43,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","fri",1500,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
37,"blue-collar","married","high.school","no","no","no","telephone","may","fri",1236,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
29,"technician","married","professional.course","no","no","no","telephone","may","fri",886,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
49,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",1980,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
48,"technician","single","unknown","no","yes","no","telephone","may","fri",722,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
42,"services","married","high.school","no","no","no","telephone","may","fri",984,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
32,"admin.","single","high.school","no","yes","no","telephone","may","fri",891,4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
43,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","fri",745,12,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
40,"admin.","divorced","professional.course","no","yes","no","telephone","may","fri",539,12,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
37,"unemployed","married","professional.course","no","yes","no","telephone","may","fri",3631,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
31,"services","single","basic.9y","no","no","no","telephone","may","fri",1044,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
46,"admin.","married","university.degree","no","yes","no","telephone","jun","mon",502,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
38,"unemployed","married","basic.6y","no","no","no","telephone","jun","mon",947,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
60,"management","married","university.degree","no","no","no","telephone","jun","mon",526,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
30,"services","divorced","basic.9y","no","no","no","telephone","jun","mon",394,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
28,"services","married","high.school","no","no","no","telephone","jun","mon",659,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
42,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","mon",1036,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
39,"services","single","high.school","unknown","yes","yes","telephone","jun","mon",563,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
45,"admin.","married","unknown","no","yes","no","telephone","jun","mon",1068,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
26,"blue-collar","married","basic.9y","no","no","no","telephone","jun","mon",230,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
33,"services","single","university.degree","unknown","no","no","telephone","jun","mon",747,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
55,"technician","married","professional.course","no","yes","no","telephone","jun","mon",555,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
52,"blue-collar","married","high.school","unknown","no","no","telephone","jun","mon",777,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
35,"student","single","university.degree","unknown","yes","yes","telephone","jun","mon",444,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
59,"retired","divorced","university.degree","no","no","no","telephone","jun","mon",605,6,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
39,"technician","single","professional.course","unknown","no","no","telephone","jun","mon",432,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"yes"
26,"technician","single","university.degree","no","no","no","telephone","jun","tue",1173,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
34,"blue-collar","married","basic.9y","no","no","no","telephone","jun","tue",963,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
32,"blue-collar","single","high.school","no","no","no","telephone","jun","tue",956,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
56,"management","married","basic.9y","no","yes","no","telephone","jun","tue",941,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
48,"management","married","university.degree","no","yes","yes","telephone","jun","tue",1025,7,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
38,"admin.","single","university.degree","unknown","yes","no","telephone","jun","tue",992,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
41,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","tue",732,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
38,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","tue",1045,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
24,"admin.","single","high.school","no","no","no","telephone","jun","tue",768,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
31,"unemployed","divorced","basic.4y","no","yes","no","telephone","jun","tue",801,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
30,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","tue",482,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
40,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","tue",2456,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
40,"blue-collar","divorced","basic.9y","unknown","no","yes","telephone","jun","tue",1259,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
37,"admin.","divorced","basic.9y","no","no","no","telephone","jun","tue",1363,7,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
45,"technician","married","university.degree","unknown","no","yes","telephone","jun","tue",1336,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
52,"retired","married","basic.4y","no","no","no","telephone","jun","wed",633,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
30,"student","single","high.school","no","no","no","telephone","jun","wed",1242,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
26,"unknown","single","high.school","unknown","yes","yes","telephone","jun","wed",524,15,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
39,"admin.","married","high.school","no","yes","no","telephone","jun","wed",1141,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
38,"admin.","single","university.degree","no","no","yes","telephone","jun","wed",578,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
35,"admin.","single","high.school","no","no","no","telephone","jun","wed",984,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
34,"admin.","married","high.school","no","no","no","telephone","jun","wed",638,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
31,"blue-collar","single","basic.9y","no","no","no","telephone","jun","wed",767,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
38,"blue-collar","single","high.school","unknown","yes","no","telephone","jun","wed",936,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
32,"admin.","married","university.degree","no","no","no","telephone","jun","wed",525,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
33,"unemployed","married","basic.9y","no","no","no","telephone","jun","wed",563,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
40,"housemaid","divorced","high.school","no","no","no","telephone","jun","wed",1449,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
36,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","wed",920,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
25,"unknown","single","university.degree","no","no","no","telephone","jun","wed",2203,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
42,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","thu",812,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
52,"blue-collar","divorced","basic.4y","no","no","no","telephone","jun","thu",910,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
46,"blue-collar","married","professional.course","no","no","no","telephone","jun","thu",1446,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
49,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","thu",1149,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
28,"technician","single","professional.course","no","no","no","telephone","jun","thu",508,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
31,"blue-collar","single","basic.4y","no","no","no","telephone","jun","thu",590,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
41,"management","married","unknown","unknown","no","yes","telephone","jun","thu",636,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
59,"unknown","married","unknown","unknown","no","no","telephone","jun","thu",701,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
34,"blue-collar","married","basic.9y","no","no","no","telephone","jun","thu",761,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
39,"entrepreneur","single","basic.6y","no","no","no","telephone","jun","thu",1053,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
31,"technician","married","university.degree","no","no","no","telephone","jun","thu",983,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
31,"technician","single","university.degree","unknown","yes","no","telephone","jun","thu",817,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
29,"services","single","high.school","no","yes","no","telephone","jun","thu",1018,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
34,"blue-collar","divorced","professional.course","no","no","no","telephone","jun","thu",884,4,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
39,"services","married","high.school","no","yes","no","telephone","jun","fri",554,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
56,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","fri",1276,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
52,"self-employed","married","basic.4y","unknown","no","yes","telephone","jun","fri",381,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
33,"blue-collar","married","professional.course","no","yes","no","telephone","jun","fri",862,11,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
38,"admin.","married","university.degree","no","no","no","telephone","jun","fri",460,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
35,"management","single","unknown","no","no","no","telephone","jun","fri",712,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
32,"blue-collar","married","basic.6y","no","no","no","telephone","jun","fri",642,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
40,"blue-collar","married","professional.course","unknown","no","no","telephone","jun","fri",554,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
48,"self-employed","married","university.degree","no","no","no","telephone","jun","fri",467,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
47,"admin.","divorced","university.degree","no","yes","no","telephone","jun","fri",2653,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
41,"blue-collar","married","basic.9y","no","no","no","telephone","jun","fri",1085,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
55,"admin.","married","basic.4y","unknown","no","no","telephone","jun","fri",1469,9,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
40,"services","divorced","high.school","no","yes","no","telephone","jun","fri",685,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"yes"
29,"admin.","single","university.degree","no","no","no","telephone","jun","mon",1055,10,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
30,"blue-collar","single","basic.4y","unknown","no","no","telephone","jun","mon",882,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
26,"student","single","high.school","no","no","no","telephone","jun","mon",901,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
24,"services","single","high.school","no","no","no","telephone","jun","mon",700,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
34,"admin.","married","high.school","no","yes","no","telephone","jun","mon",491,6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
